date,open,high,low,close,volume
2015-04-29,225.3,227.8,222.66,225.23,0
2015-04-30,225.56,240.89,224.63,236.11,0
2015-05-01,236.18,239.25,231.26,231.78,0
2015-05-02,231.75,235.79,231.75,234.81,0
2015-05-03,234.76,243.73,233.75,240.57,0
2015-05-04,240.69,243.6,236.98,238.54,0
2015-05-05,238.68,239.49,231.05,235.87,0
2015-05-06,235.85,236.75,226.42,229.27,0
2015-05-07,229.04,239.79,227.81,237.3,0
2015-05-08,237.3,249.22,236.2,244.5,0
2015-05-09,244.52,249.21,240.1,242.54,0
2015-05-10,242.53,245.95,238.79,240.73,0
2015-05-11,240.8,245.49,238.5,242.46,0
2015-05-12,242.44,244.67,240.86,241.92,0
2015-05-13,242.01,245,234.22,235.7,0
2015-05-14,235.72,238.39,232.1,236.68,0
2015-05-15,236.7,239,233.88,237.3,0
2015-05-16,237.24,237.58,234,235.7,0
2015-05-17,235.85,238.24,235.6,236.15,0
2015-05-18,236.25,237.25,229,232.82,0
2015-05-19,232.83,236.76,231.19,231.7,0
2015-05-20,231.56,235.24,231.56,234.24,0
2015-05-21,234.26,236.5,233.9,235.27,0
2015-05-22,235.25,241.83,234.59,240.97,0
2015-05-23,240.97,241.2,237.54,238.81,0
2015-05-24,238.86,242.98,238.52,240.96,0
2015-05-25,240.92,241.12,236.1,237.1,0
2015-05-26,237.1,238.5,235.26,237.36,0
2015-05-27,237.37,239.3,235,236.85,0
2015-05-28,236.48,237.5,235.85,236.86,0
2015-05-29,236.83,237.16,235.02,236.52,0
2015-05-30,236.72,236.73,228.2,232.54,0
2015-05-31,232.35,232.69,227,228.7,0
2015-06-01,228.38,230.89,219.71,222,0
2015-06-02,222.01,226,220.97,224.68,0
2015-06-03,224.7,227,222.26,225.11,0
2015-06-04,225.14,225.77,222.64,223.24,0
2015-06-05,223.24,229.23,222.65,224.51,0
2015-06-06,224.7,228,223.9,225.66,0
2015-06-07,225.69,227,222.29,223.26,0
2015-06-08,223.29,230.63,223.25,228.76,0
2015-06-09,228.79,232.07,227.79,229.06,0
2015-06-10,229.06,229.97,227.48,228.6,0
2015-06-11,228.61,230.7,228.6,230,0
2015-06-12,229.99,231.34,229.11,229.55,0
2015-06-13,229.51,234.3,228.4,232.87,0
2015-06-14,232.86,235.44,232.51,233.54,0
2015-06-15,233.5,238.16,233.35,236.98,0
2015-06-16,236.97,254,236,252.17,0
2015-06-17,252.19,259.1,246,248.95,0
2015-06-18,248.96,253.7,243,249.51,0
2015-06-19,249.38,252.13,243.5,244.58,0
2015-06-20,244.56,245.9,240,245.38,0
2015-06-21,245.38,245.69,241.09,244.25,0
2015-06-22,244.25,247.99,243.5,246.67,0
2015-06-23,246.69,247.35,242,244.25,0
2015-06-24,244.19,244.19,239,239.8,0
2015-06-25,239.75,243,239.5,242.05,0
2015-06-26,242.15,243.9,240.61,243.29,0
2015-06-27,243.29,251.77,242.6,251.61,0
2015-06-28,251.6,252.06,247.25,248.71,0
2015-06-29,248.71,257.74,248.57,256.69,0
2015-06-30,256.7,269,253.05,262.89,0
2015-07-01,262.9,264.81,252.77,258.1,0
2015-07-02,258.08,262.61,253,254.52,0
2015-07-03,254.52,256.9,252.11,256.09,0
2015-07-04,256.12,262.64,253.57,260.58,0
2015-07-05,260.57,275.88,258,271.96,0
2015-07-06,271.82,278.69,267.33,269.23,0
2015-07-07,269.24,271.5,262.61,265.72,0
2015-07-08,265.78,274.11,263,270.52,0
2015-07-09,270.49,274,266.22,269.23,0
