date,open,high,low,close,volume
2008-06-03,1.967,1.97407,1.96058,1.96336,42093
2008-06-04,1.96336,1.9637,1.95267,1.9555,38892
2008-06-05,1.9555,1.95965,1.94613,1.95827,43697
2008-06-06,1.95827,1.97342,1.95371,1.96992,39660
2008-06-09,1.96992,1.98008,1.96709,1.975,47995
2008-06-10,1.975,1.9757,1.95186,1.9543,48363
2008-06-11,1.9543,1.96677,1.94919,1.9632,40339
2008-06-12,1.9632,1.96437,1.94336,1.94629,43683
2008-06-13,1.94629,1.95131,1.94092,1.94725,40637
2008-06-16,1.94725,1.96872,1.94592,1.96324,36348
2008-06-17,1.96324,1.97006,1.94701,1.95682,43847
2008-06-18,1.95682,1.96106,1.94777,1.95979,35445
2008-06-19,1.95979,1.97448,1.95782,1.97226,40760
2008-06-20,1.97226,1.97914,1.9699,1.97651,33288
2008-06-23,1.97651,1.97651,1.9585,1.9653,33021
2008-06-24,1.9653,1.97232,1.96243,1.97077,35148
2008-06-25,1.97077,1.97685,1.9654,1.97506,33500
2008-06-26,1.97506,1.9894,1.97135,1.9889,40878
2008-06-27,1.9889,1.99513,1.98019,1.99454,36237
2008-06-30,1.99454,1.9966,1.98795,1.99217,37185
2008-07-01,1.99217,2.00072,1.98872,1.99487,40239
2008-07-02,1.99487,1.99734,1.98448,1.99301,40714
2008-07-03,1.99301,1.9937,1.97998,1.98325,38597
2008-07-04,1.98325,1.9847,1.97946,1.98205,23167
2008-07-07,1.98205,1.98274,1.96491,1.97605,40028
2008-07-08,1.97605,1.97965,1.96652,1.96942,38007
2008-07-09,1.96942,1.98322,1.96724,1.9831,39404
2008-07-10,1.9831,1.98377,1.97127,1.9779,40762
2008-07-11,1.9779,1.99586,1.97538,1.98677,41862
2008-07-14,1.98677,1.99618,1.98084,1.99493,40118
2008-07-15,1.99493,2.0153,1.99302,2.0057,52381
2008-07-16,2.0057,2.00967,1.99583,1.99907,44723
2008-07-17,1.99907,2.0072,1.99486,2.00377,44848
2008-07-18,2.00377,2.00382,1.99062,1.99794,39322
2008-07-21,1.99794,2.00383,1.99068,2.00324,41738
2008-07-22,2.00324,2.0076,1.98973,1.99166,46946
2008-07-23,1.99166,2.00296,1.99011,1.99933,54107
2008-07-24,1.99933,1.99942,1.98166,1.9868,52761
2008-07-25,1.9868,1.99779,1.98308,1.99033,42229
2008-07-28,1.99033,1.9964,1.98407,1.99388,32940
2008-07-29,1.99388,1.99682,1.97613,1.97877,39564
2008-07-30,1.97877,1.98426,1.97444,1.98173,42293
2008-07-31,1.98173,1.99285,1.97757,1.98398,43923
2008-08-01,1.98398,1.98406,1.97254,1.97325,41272
2008-08-04,1.97325,1.97591,1.96001,1.96196,35867
2008-08-05,1.96196,1.96249,1.95165,1.95466,43901
2008-08-06,1.95466,1.9595,1.94664,1.94766,41802
2008-08-07,1.94766,1.95377,1.94194,1.94381,46866
2008-08-08,1.94381,1.94388,1.91454,1.91988,65372
2008-08-11,1.91988,1.9255,1.9066,1.91059,50510
2008-08-12,1.91059,1.91214,1.89525,1.89672,52810
2008-08-13,1.89672,1.90364,1.86394,1.87026,63977
2008-08-14,1.87026,1.87875,1.86174,1.86966,49194
2008-08-15,1.86966,1.86991,1.85119,1.86275,43952
2008-08-18,1.86275,1.87222,1.86254,1.86503,36812
2008-08-19,1.86503,1.8679,1.85368,1.86687,41851
2008-08-20,1.86687,1.86838,1.85392,1.86188,42797
2008-08-21,1.86188,1.879,1.86061,1.878,45934
2008-08-22,1.878,1.87938,1.85049,1.85088,42892
2008-08-25,1.85088,1.85895,1.84049,1.85307,35344
2008-08-26,1.85307,1.85309,1.83301,1.83979,48887
2008-08-27,1.83979,1.84886,1.82854,1.83544,47597
2008-08-28,1.83544,1.84013,1.82404,1.82934,57091
2008-08-29,1.82934,1.8343,1.81733,1.82273,41917
2008-09-01,1.82273,1.82273,1.79839,1.80128,37473
2008-09-02,1.80128,1.80136,1.77813,1.78368,60439
2008-09-03,1.78368,1.78426,1.76671,1.77645,57317
2008-09-04,1.77645,1.7859,1.76251,1.7683,61146
2008-09-05,1.7683,1.77446,1.75356,1.764,62914
2008-09-08,1.764,1.79749,1.74711,1.75793,68653
2008-09-09,1.75793,1.7707,1.75048,1.76053,62968
2008-09-10,1.76053,1.76773,1.75212,1.75272,61113
2008-09-11,1.75272,1.75908,1.74452,1.75782,61328
2008-09-12,1.75782,1.79591,1.75401,1.79408,66277
2008-09-15,1.79408,1.81288,1.77643,1.79937,69637
2008-09-16,1.79937,1.80079,1.77309,1.78295,70078
2008-09-17,1.78295,1.82441,1.77836,1.8169,65941
2008-09-18,1.8169,1.82759,1.8087,1.81779,66364
2008-09-19,1.81779,1.83872,1.79121,1.83531,62145
2008-09-22,1.83531,1.86414,1.82605,1.85373,62386
2008-09-23,1.85373,1.86361,1.8471,1.85176,60223
2008-09-24,1.85176,1.86075,1.84577,1.84638,53854
2008-09-25,1.84638,1.86691,1.83051,1.8371,53946
2008-09-26,1.8371,1.8468,1.8334,1.84176,52362
2008-09-29,1.84176,1.84176,1.79565,1.8083,62101
2008-09-30,1.8083,1.81174,1.77563,1.78055,61519
2008-10-01,1.78055,1.78735,1.76328,1.7696,61982
2008-10-02,1.7696,1.77258,1.75507,1.76368,60930
2008-10-03,1.76368,1.78388,1.75586,1.77491,61567
2008-10-06,1.77491,1.77491,1.73331,1.74435,69135
2008-10-07,1.74435,1.76579,1.73175,1.74534,72903
2008-10-08,1.74534,1.7656,1.72611,1.73011,77802
