date,open,high,low,close,volume
2014-01-02,0.82281,0.82302,0.81391,0.81833,59538
2014-01-03,0.81833,0.83172,0.81778,0.82709,106304
2014-01-06,0.82682,0.83064,0.82516,0.82903,110676
2014-01-07,0.82903,0.8303,0.82537,0.82826,113341
2014-01-08,0.82826,0.83183,0.82512,0.82622,120862
2014-01-09,0.82622,0.82728,0.8232,0.82534,110869
2014-01-10,0.82534,0.83082,0.82031,0.82994,117837
2014-01-13,0.82854,0.83897,0.82837,0.83748,113559
2014-01-14,0.83748,0.84326,0.83587,0.83808,107909
2014-01-15,0.83808,0.83909,0.83238,0.83361,106986
2014-01-16,0.83361,0.8361,0.82964,0.83523,115668
2014-01-17,0.83523,0.83572,0.82439,0.82439,93891
2014-01-20,0.82454,0.83254,0.82123,0.83238,89519
2014-01-21,0.83238,0.83415,0.82963,0.83134,95722
2014-01-22,0.83134,0.83464,0.82967,0.83075,88727
2014-01-23,0.83075,0.83385,0.82618,0.82988,124421
2014-01-24,0.82988,0.83121,0.82159,0.82165,120621
2014-01-27,0.82185,0.82613,0.81967,0.82293,108779
2014-01-28,0.82293,0.8304,0.82204,0.82557,99671
2014-01-29,0.82557,0.82987,0.81777,0.82123,127235
2014-01-30,0.82123,0.82182,0.81259,0.81646,110152
2014-01-31,0.81646,0.8181,0.80622,0.80759,119821
2014-02-03,0.8097,0.81374,0.80775,0.80775,107948
2014-02-04,0.80775,0.82567,0.80516,0.8239,123452
2014-02-05,0.8239,0.82516,0.81878,0.82099,102174
2014-02-06,0.82099,0.82828,0.8209,0.82435,90878
2014-02-07,0.82435,0.82965,0.82122,0.82899,90301
2014-02-10,0.82759,0.82873,0.82568,0.82648,60591
2014-02-11,0.82648,0.8344,0.82617,0.83198,82481
2014-02-12,0.83198,0.83684,0.83038,0.83185,73138
2014-02-13,0.83185,0.83576,0.82927,0.83409,87570
2014-02-14,0.83409,0.83848,0.83195,0.83649,71841
2014-02-17,0.83641,0.83923,0.83525,0.83645,60253
2014-02-18,0.83645,0.83811,0.83014,0.83017,97103
2014-02-19,0.83017,0.8343,0.8269,0.82717,99390
2014-02-20,0.82717,0.83153,0.82426,0.83009,101496
2014-02-21,0.83009,0.83152,0.8265,0.82729,71914
2014-02-24,0.82838,0.83419,0.82605,0.83294,76818
2014-02-25,0.83294,0.83449,0.83173,0.83279,69809
2014-02-26,0.83279,0.83454,0.82815,0.83132,74410
2014-02-27,0.83132,0.83919,0.82917,0.83672,92178
2014-02-28,0.83672,0.84258,0.83593,0.83795,81682
2014-03-03,0.83549,0.83846,0.83429,0.83709,74292
2014-03-04,0.83709,0.84002,0.83509,0.83879,72685
2014-03-05,0.83879,0.84324,0.83752,0.84144,76560
2014-03-06,0.84144,0.85034,0.84067,0.84749,79753
2014-03-07,0.84749,0.85231,0.8445,0.84583,70433
2014-03-10,0.84549,0.84808,0.84406,0.84679,61127
2014-03-11,0.84679,0.8506,0.84605,0.84679,66068
2014-03-12,0.84679,0.85244,0.84343,0.85229,86967
2014-03-13,0.85229,0.86054,0.85117,0.85409,101790
2014-03-14,0.85409,0.8564,0.85241,0.85279,80195
2014-03-17,0.85279,0.85823,0.85246,0.85639,63387
2014-03-18,0.85639,0.86401,0.85415,0.86217,83218
2014-03-19,0.86217,0.86362,0.85296,0.85579,95216
2014-03-20,0.85579,0.85724,0.8501,0.85299,82884
2014-03-21,0.85299,0.85682,0.8519,0.85309,63321
2014-03-24,0.85409,0.85669,0.85154,0.85349,80873
2014-03-25,0.85349,0.85888,0.85325,0.85689,71704
2014-03-26,0.85689,0.86206,0.85687,0.85887,76537
2014-03-27,0.85887,0.86859,0.85865,0.86709,94611
2014-03-28,0.86709,0.86968,0.86502,0.86509,78163
2014-03-31,0.86609,0.86845,0.86414,0.86669,98782
2014-04-01,0.86669,0.87018,0.86359,0.86359,62376
2014-04-02,0.86359,0.86379,0.85467,0.85709,76949
2014-04-03,0.85709,0.85807,0.85144,0.85429,71333
2014-04-04,0.85429,0.86037,0.85311,0.85999,76163
2014-04-07,0.85752,0.86153,0.85726,0.86019,67798
2014-04-08,0.86019,0.86816,0.85899,0.86699,89491
2014-04-09,0.86699,0.87252,0.86455,0.87079,89839
2014-04-10,0.87079,0.87458,0.86769,0.86779,97129
2014-04-11,0.86779,0.8706,0.86241,0.86875,93415
2014-04-14,0.86739,0.86936,0.86306,0.86849,89873
2014-04-15,0.86849,0.86949,0.86257,0.86424,98326
2014-04-16,0.86424,0.86483,0.85783,0.86231,104837
2014-04-17,0.86231,0.86483,0.85621,0.85669,78010
2014-04-18,0.85669,0.8592,0.85649,0.85689,28949
2014-04-21,0.85664,0.86009,0.85553,0.85679,40976
2014-04-22,0.85679,0.86205,0.85609,0.85949,74479
2014-04-23,0.85949,0.86196,0.85655,0.85765,80855
2014-04-24,0.85765,0.8637,0.85464,0.85652,80547
2014-04-25,0.85652,0.85934,0.85524,0.85699,62412
2014-04-28,0.85728,0.85876,0.85254,0.85361,74693
2014-04-29,0.85361,0.85569,0.85166,0.85479,78792
2014-04-30,0.85479,0.86331,0.85452,0.86156,88515
2014-05-01,0.86156,0.86399,0.86004,0.86309,63824
2014-05-02,0.86309,0.867,0.85921,0.86659,95431
2014-05-05,0.86607,0.8687,0.86481,0.86749,66427
2014-05-06,0.86749,0.87795,0.86749,0.87378,98777
2014-05-07,0.87378,0.87441,0.86568,0.86579,106887
2014-05-08,0.86579,0.86719,0.86254,0.86439,119145
2014-05-09,0.86439,0.86517,0.8604,0.86139,79154
2014-05-12,0.86225,0.86378,0.86082,0.86169,72114
2014-05-13,0.86169,0.8669,0.86162,0.86249,75764
2014-05-14,0.86249,0.8678,0.86086,0.86664,80364
2014-05-15,0.86664,0.86957,0.86266,0.86399,89117
2014-05-16,0.86399,0.86552,0.86164,0.86164,67721
