date,open,high,low,close,volume
2008-04-22,1.00889,1.01314,0.99975,1.0031,52549
2008-04-23,1.0031,1.01712,1.0021,1.01511,46812
2008-04-24,1.01511,1.03845,1.0144,1.03544,54433
2008-04-25,1.03544,1.04305,1.0301,1.03633,55489
2008-04-28,1.03633,1.0368,1.0299,1.03365,45512
2008-04-29,1.03365,1.0399,1.03156,1.03765,54216
2008-04-30,1.03765,1.0443,1.0328,1.03435,58083
2008-05-01,1.03435,1.05085,1.03335,1.04821,40357
2008-05-02,1.04821,1.06083,1.04644,1.05631,57427
2008-05-05,1.05631,1.0596,1.05095,1.0535,24821
2008-05-06,1.0535,1.055,1.04263,1.0519,48177
2008-05-07,1.0519,1.05927,1.05115,1.05516,56761
2008-05-08,1.05516,1.06267,1.0481,1.05098,63075
2008-05-09,1.05098,1.05145,1.039,1.04111,52434
2008-05-12,1.04111,1.05116,1.0406,1.0435,50569
2008-05-13,1.0435,1.05564,1.0417,1.05265,60422
2008-05-14,1.05265,1.06005,1.05115,1.0545,46790
2008-05-15,1.0545,1.05935,1.04852,1.057,57801
2008-05-16,1.057,1.05882,1.04313,1.04702,56472
2008-05-19,1.04702,1.05726,1.04143,1.0533,46205
2008-05-20,1.0533,1.0535,1.03563,1.03729,56979
2008-05-21,1.03729,1.03912,1.02495,1.025,51877
2008-05-22,1.025,1.0354,1.02325,1.03045,56983
2008-05-23,1.03045,1.0335,1.0215,1.02375,44906
2008-05-26,1.02375,1.02761,1.0231,1.02427,17065
2008-05-27,1.02427,1.03465,1.0223,1.03362,45241
2008-05-28,1.03362,1.04231,1.026,1.0378,52596
2008-05-29,1.0378,1.05239,1.03647,1.0492,54674
2008-05-30,1.0492,1.05271,1.04136,1.04196,50425
2008-06-02,1.04196,1.0448,1.0325,1.0373,50421
2008-06-03,1.0373,1.049,1.02736,1.04215,54897
2008-06-04,1.04215,1.04461,1.03615,1.0422,57243
2008-06-05,1.0422,1.05219,1.0352,1.0379,57422
2008-06-06,1.0379,1.04084,1.01859,1.01922,59346
2008-06-09,1.01922,1.0296,1.0148,1.02735,59243
2008-06-10,1.02735,1.04387,1.02695,1.0418,58738
2008-06-11,1.0418,1.04479,1.03085,1.0315,50883
2008-06-12,1.0315,1.049,1.03025,1.04159,59852
2008-06-13,1.04159,1.05401,1.03868,1.04905,61832
2008-06-16,1.04905,1.052,1.03795,1.0447,44782
2008-06-17,1.0447,1.04589,1.03775,1.04155,55240
2008-06-18,1.04155,1.04675,1.03554,1.03597,48677
2008-06-19,1.03597,1.04742,1.0319,1.0453,55904
2008-06-20,1.0453,1.04561,1.0304,1.03418,47278
2008-06-23,1.03418,1.04932,1.0331,1.0452,42129
2008-06-24,1.0452,1.04715,1.03489,1.04165,43817
2008-06-25,1.04165,1.0446,1.0341,1.0348,41964
2008-06-26,1.0348,1.03911,1.02195,1.0237,51098
2008-06-27,1.0237,1.02685,1.01655,1.01826,44282
2008-06-30,1.01826,1.02168,1.01306,1.02095,43776
2008-07-01,1.02095,1.0228,1.01381,1.01976,47738
2008-07-02,1.01976,1.02324,1.01306,1.01397,49487
2008-07-03,1.01397,1.02825,1.0105,1.0262,45855
2008-07-04,1.0262,1.0278,1.02321,1.02514,23778
2008-07-07,1.02514,1.03427,1.02259,1.02696,48391
2008-07-08,1.02696,1.03482,1.0219,1.03363,51493
2008-07-09,1.03363,1.03528,1.02768,1.02804,46805
2008-07-10,1.02804,1.03375,1.02533,1.02781,49642
2008-07-11,1.02781,1.03037,1.01362,1.01636,56961
2008-07-14,1.01636,1.02502,1.01323,1.016,53371
2008-07-15,1.016,1.01769,1.00107,1.00915,68284
2008-07-16,1.00915,1.01878,1.00289,1.01724,58232
2008-07-17,1.01724,1.02587,1.01337,1.01918,60865
2008-07-18,1.01918,1.02517,1.01739,1.02248,46082
2008-07-21,1.02248,1.02417,1.01703,1.01762,42817
2008-07-22,1.01762,1.03344,1.01376,1.03085,50459
2008-07-23,1.03085,1.03995,1.02894,1.0376,56815
2008-07-24,1.0376,1.04045,1.03511,1.03711,50829
2008-07-25,1.03711,1.04075,1.0316,1.03696,47139
2008-07-28,1.03696,1.03877,1.03249,1.03447,36640
2008-07-29,1.03447,1.04791,1.03182,1.0467,44689
2008-07-30,1.0467,1.05216,1.044,1.04826,42948
2008-07-31,1.04826,1.04963,1.04027,1.04692,43499
2008-08-01,1.04692,1.05162,1.04604,1.05126,45637
2008-08-04,1.05126,1.05126,1.04339,1.04818,37218
2008-08-05,1.04818,1.05588,1.04781,1.05433,48596
2008-08-06,1.05433,1.06097,1.0502,1.05996,42896
2008-08-07,1.05996,1.06374,1.05233,1.06251,47822
2008-08-08,1.06251,1.08375,1.06072,1.08071,64636
2008-08-11,1.08071,1.08816,1.07421,1.08587,55965
2008-08-12,1.08587,1.09256,1.08299,1.08676,57834
2008-08-13,1.08676,1.09219,1.08254,1.08531,65659
2008-08-14,1.08531,1.09802,1.0836,1.09275,55949
2008-08-15,1.09275,1.10082,1.09233,1.09709,55053
2008-08-18,1.09709,1.10044,1.09115,1.09738,45576
2008-08-19,1.09738,1.10331,1.0902,1.09201,57172
2008-08-20,1.09201,1.10418,1.0895,1.09891,51224
2008-08-21,1.09891,1.09999,1.0843,1.08584,54009
2008-08-22,1.08584,1.09991,1.08542,1.09883,47591
2008-08-25,1.09883,1.10319,1.0923,1.09558,37337
2008-08-26,1.09558,1.10864,1.09534,1.09951,52375
2008-08-27,1.09951,1.10248,1.0916,1.0975,50115
2008-08-28,1.0975,1.1013,1.08839,1.09849,56101
2008-08-29,1.09849,1.10387,1.09245,1.10101,48977
2008-09-01,1.10101,1.10475,1.09493,1.10112,37588
2008-09-02,1.10112,1.11306,1.10094,1.10651,60848
2008-09-03,1.10651,1.11715,1.10405,1.106,71610
2008-09-04,1.106,1.11316,1.10083,1.10888,73707
2008-09-05,1.10888,1.11835,1.10671,1.1174,77113
2008-09-08,1.1174,1.13731,1.11253,1.13142,74433
2008-09-09,1.13142,1.1364,1.12139,1.12687,80643
2008-09-10,1.12687,1.13725,1.12422,1.13651,77890
2008-09-11,1.13651,1.14183,1.13359,1.13786,72599
2008-09-12,1.13786,1.14004,1.12943,1.1309,73969
2008-09-15,1.1309,1.1309,1.10547,1.11555,90543
2008-09-16,1.11555,1.12492,1.10472,1.12282,86838
2008-09-17,1.12282,1.12485,1.09895,1.1027,85425
2008-09-18,1.1027,1.11099,1.08984,1.10412,86893
2008-09-19,1.10412,1.128,1.10062,1.10265,76073
2008-09-22,1.10265,1.10507,1.06869,1.07424,63439
2008-09-23,1.07424,1.08885,1.0724,1.08604,62725
2008-09-24,1.08604,1.0918,1.08031,1.09139,54692
2008-09-25,1.09139,1.09401,1.08015,1.0905,51842
2008-09-26,1.0905,1.0912,1.08294,1.09024,47536
2008-09-29,1.09024,1.10881,1.08148,1.08915,58039
2008-09-30,1.08915,1.1246,1.08824,1.12184,59822
2008-10-01,1.12184,1.12914,1.11445,1.12533,60235
2008-10-02,1.12533,1.1413,1.12377,1.13537,68929
2008-10-03,1.13537,1.1403,1.1216,1.12715,65899
2008-10-06,1.12715,1.1486,1.12715,1.14748,71700
2008-10-07,1.14748,1.14863,1.136,1.13889,77305
2008-10-08,1.13889,1.1441,1.121,1.12612,76440
2008-10-09,1.12612,1.13422,1.12283,1.12903,66998
2008-10-10,1.12903,1.1409,1.11282,1.1338,77802
2008-10-13,1.1338,1.14406,1.1245,1.13699,57680
2008-10-14,1.13699,1.13825,1.12727,1.13696,60187
2008-10-15,1.13696,1.14056,1.12968,1.13176,60394
2008-10-16,1.13176,1.14887,1.12819,1.13764,70261
2008-10-17,1.13764,1.13928,1.12926,1.13701,58072
2008-10-20,1.13701,1.1523,1.13165,1.14911,48641
2008-10-21,1.14911,1.15905,1.14689,1.15069,56896
2008-10-22,1.15069,1.17124,1.15037,1.16285,70112
2008-10-23,1.16285,1.1698,1.15832,1.15833,67928
2008-10-24,1.15833,1.17482,1.14814,1.16953,82103
2008-10-27,1.16953,1.17123,1.15174,1.15501,67998
2008-10-28,1.15501,1.16556,1.1536,1.15922,70796
2008-10-29,1.15922,1.1595,1.125,1.13011,73709
2008-10-30,1.13011,1.1479,1.12,1.138,66957
2008-10-31,1.138,1.16847,1.13527,1.15751,72590
2008-11-03,1.15751,1.17475,1.14731,1.17457,53147
2008-11-04,1.17457,1.18,1.15676,1.16215,71813
2008-11-05,1.16215,1.17445,1.155,1.15786,78853
2008-11-06,1.15786,1.17949,1.15643,1.17804,74893
2008-11-07,1.17804,1.17962,1.1679,1.17672,62718
2008-11-10,1.17672,1.1803,1.17126,1.17873,58000
2008-11-11,1.17873,1.1877,1.17229,1.18745,56257
2008-11-12,1.18745,1.18946,1.17611,1.18665,67980
2008-11-13,1.18665,1.2001,1.1825,1.18719,73283
2008-11-14,1.18719,1.194,1.18389,1.19173,61882
2008-11-17,1.19173,1.20034,1.1888,1.19852,65416
2008-11-18,1.19852,1.20464,1.19671,1.20302,59015
2008-11-19,1.20302,1.2146,1.19416,1.21378,62249
2008-11-20,1.21378,1.22808,1.21014,1.22455,69942
2008-11-21,1.22455,1.22973,1.21727,1.22171,53058
2008-11-24,1.22171,1.2224,1.1906,1.19352,59819
2008-11-25,1.19352,1.20614,1.18297,1.18332,78327
2008-11-26,1.18332,1.20776,1.18331,1.20349,64972
2008-11-27,1.20349,1.20438,1.19539,1.20007,36053
2008-11-28,1.20007,1.21994,1.19608,1.21361,44758
2008-12-01,1.21361,1.21531,1.20206,1.20571,55306
2008-12-02,1.20571,1.20971,1.19939,1.20627,63990
2008-12-03,1.20627,1.21693,1.20507,1.20922,58378
2008-12-04,1.20922,1.21892,1.19247,1.19486,60465
2008-12-05,1.19486,1.22521,1.19314,1.222,56431
2008-12-08,1.222,1.22302,1.20178,1.20304,47825
2008-12-09,1.20304,1.21786,1.20063,1.20522,50642
2008-12-10,1.20522,1.2084,1.19261,1.19874,47288
2008-12-11,1.19874,1.20008,1.17905,1.18379,59423
2008-12-12,1.18379,1.18686,1.17358,1.1765,64463
2008-12-15,1.1765,1.17666,1.15647,1.15924,50569
2008-12-16,1.15924,1.15951,1.11402,1.12414,53535
2008-12-17,1.12414,1.12484,1.0715,1.07177,79699
2008-12-18,1.07177,1.08675,1.04112,1.08335,81919
2008-12-19,1.08335,1.11331,1.07434,1.10307,64016
2008-12-22,1.10307,1.10494,1.08801,1.09369,59156
2008-12-23,1.09369,1.09455,1.083,1.08867,41462
2008-12-24,1.08867,1.08931,1.07117,1.07445,24848
2008-12-25,1.0729,1.0797,1.0404,1.0769,0
2008-12-26,1.07445,1.07701,1.06672,1.06772,9062
2008-12-29,1.06772,1.06772,1.03693,1.06184,45210
2008-12-30,1.06184,1.06488,1.04852,1.05994,41802
2008-12-31,1.05994,1.07418,1.05402,1.07122,29219
2009-01-01,1.0543,1.075,1.0543,1.0647,0
2009-01-02,1.07122,1.08448,1.06146,1.08283,29409
2009-01-05,1.08283,1.1125,1.07,1.10876,59387
2009-01-06,1.10876,1.1279,1.10726,1.11365,61212
2009-01-07,1.11365,1.12064,1.08687,1.10122,60188
2009-01-08,1.10122,1.10831,1.08629,1.09279,67261
2009-01-09,1.09279,1.11892,1.08875,1.11384,61363
2009-01-12,1.11384,1.12408,1.10973,1.11458,61474
2009-01-13,1.11458,1.12538,1.11346,1.11881,63891
2009-01-14,1.11881,1.12408,1.11222,1.11576,65006
2009-01-15,1.11576,1.12902,1.11353,1.1244,74545
2009-01-16,1.1244,1.12486,1.11086,1.11691,57672
2009-01-19,1.11691,1.13449,1.11217,1.13434,46387
2009-01-20,1.13434,1.15187,1.13147,1.14622,74011
2009-01-21,1.14622,1.1615,1.13813,1.15324,72649
2009-01-22,1.15324,1.15958,1.15061,1.15257,72366
2009-01-23,1.15257,1.17155,1.1506,1.15587,62560
2009-01-26,1.15587,1.16444,1.1344,1.1372,59677
2009-01-27,1.1372,1.14349,1.13127,1.14251,62522
2009-01-28,1.14251,1.15653,1.133,1.15119,70824
2009-01-29,1.15119,1.15804,1.14062,1.153,65359
2009-01-30,1.153,1.16597,1.15147,1.15947,57965
2009-02-02,1.15947,1.16846,1.15766,1.16117,52847
2009-02-03,1.16117,1.16684,1.14007,1.14199,59310
2009-02-04,1.14199,1.16357,1.14107,1.15819,58935
2009-02-05,1.15819,1.17196,1.15722,1.17032,54005
2009-02-06,1.17032,1.17444,1.15916,1.16358,51088
2009-02-09,1.16358,1.16787,1.15016,1.16399,54770
2009-02-10,1.16399,1.17814,1.15059,1.15637,69787
2009-02-11,1.15637,1.16337,1.15124,1.1579,60147
2009-02-12,1.1579,1.17151,1.15598,1.16297,59894
2009-02-13,1.16297,1.166,1.15611,1.16029,51717
2009-02-16,1.16029,1.17061,1.15799,1.15948,36454
2009-02-17,1.15948,1.1778,1.15882,1.16922,58658
2009-02-18,1.16922,1.18271,1.16514,1.17806,50027
2009-02-19,1.17806,1.18004,1.17025,1.1734,48909
2009-02-20,1.1734,1.18847,1.1462,1.15259,59201
2009-02-23,1.15259,1.16971,1.14611,1.16848,56929
2009-02-24,1.16848,1.17131,1.15331,1.15995,60544
2009-02-25,1.15995,1.17429,1.15488,1.16978,57891
2009-02-26,1.16978,1.17289,1.15961,1.16403,51413
2009-02-27,1.16403,1.17606,1.1613,1.16984,61083
2009-03-02,1.16984,1.17961,1.16984,1.1755,53883
2009-03-03,1.1755,1.17884,1.16831,1.17566,56045
2009-03-04,1.17566,1.18485,1.16707,1.16746,52430
2009-03-05,1.16746,1.18102,1.16452,1.1707,53617
2009-03-06,1.1707,1.1717,1.14849,1.15959,58034
2009-03-09,1.15959,1.1682,1.15326,1.15814,50769
2009-03-10,1.15814,1.16502,1.14326,1.16059,56189
2009-03-11,1.16059,1.16763,1.15203,1.15292,58756
2009-03-12,1.15292,1.1968,1.14944,1.18457,68263
2009-03-13,1.18457,1.19343,1.18351,1.187,59054
2009-03-16,1.187,1.1912,1.18039,1.18467,55450
2009-03-17,1.18467,1.19019,1.18125,1.18192,51075
2009-03-18,1.18192,1.18319,1.13794,1.141,59994
2009-03-19,1.141,1.14573,1.11583,1.12354,76759
2009-03-20,1.12354,1.12977,1.11695,1.12912,58250
2009-03-23,1.12912,1.1342,1.11707,1.12466,53798
2009-03-24,1.12466,1.13249,1.12085,1.13191,57760
2009-03-25,1.13191,1.13281,1.11691,1.12123,57827
2009-03-26,1.12123,1.12882,1.11814,1.12689,55360
2009-03-27,1.12689,1.14798,1.12232,1.14338,50487
2009-03-30,1.14338,1.1549,1.14338,1.14838,52358
2009-03-31,1.14838,1.15151,1.13572,1.13936,52136
2009-04-01,1.13936,1.15058,1.13689,1.14521,52147
2009-04-02,1.14521,1.1487,1.13069,1.13374,59875
2009-04-03,1.13374,1.13903,1.12965,1.13092,44811
2009-04-06,1.13092,1.14069,1.12407,1.13615,47163
2009-04-07,1.13615,1.1483,1.1346,1.14231,49786
2009-04-08,1.14231,1.15182,1.14145,1.14666,50006
2009-04-09,1.14666,1.16041,1.1427,1.15588,46269
2009-04-10,1.15588,1.16229,1.15499,1.15499,9245
2009-04-13,1.15499,1.16066,1.13036,1.13297,26879
2009-04-14,1.13297,1.14482,1.13208,1.13844,46089
2009-04-15,1.13844,1.14872,1.13612,1.14244,44057
2009-04-16,1.14244,1.15204,1.13988,1.14629,46922
2009-04-17,1.14629,1.16884,1.14566,1.16711,41536
2009-04-20,1.16711,1.17419,1.16449,1.16866,56224
2009-04-21,1.16866,1.17187,1.16356,1.16721,57842
2009-04-22,1.16721,1.17214,1.1597,1.16342,58818
2009-04-23,1.16342,1.16749,1.15013,1.15028,67448
2009-04-24,1.15028,1.15261,1.135,1.13947,51175
2009-04-27,1.13947,1.16039,1.13592,1.15553,59076
2009-04-28,1.15553,1.15968,1.14191,1.14263,60029
2009-04-29,1.14263,1.14464,1.13013,1.13611,61677
2009-04-30,1.13611,1.14329,1.12709,1.14037,69118
2009-05-01,1.14037,1.14156,1.13343,1.13614,33087
2009-05-04,1.13614,1.14205,1.12527,1.1262,39211
2009-05-05,1.1262,1.1361,1.12449,1.13209,60035
2009-05-06,1.13209,1.13864,1.12854,1.13104,64868
2009-05-07,1.13104,1.14224,1.12532,1.13014,65674
2009-05-08,1.13014,1.13365,1.10574,1.10643,62068
2009-05-11,1.10643,1.11064,1.10205,1.10923,52180
2009-05-12,1.10923,1.11055,1.10039,1.10541,77269
2009-05-13,1.10541,1.11,1.09776,1.10711,83219
2009-05-14,1.10711,1.11225,1.1026,1.10393,72977
2009-05-15,1.10393,1.12472,1.10358,1.12203,70527
2009-05-18,1.12203,1.12664,1.11383,1.11387,53307
2009-05-19,1.11387,1.1164,1.10699,1.10906,59542
2009-05-20,1.10906,1.11288,1.09685,1.0999,63117
2009-05-21,1.0999,1.10563,1.09148,1.09344,66834
2009-05-22,1.09344,1.09355,1.08119,1.08463,64509
2009-05-25,1.08463,1.08718,1.08168,1.08193,30237
2009-05-26,1.08193,1.09268,1.08128,1.08364,58245
2009-05-27,1.08364,1.09304,1.08102,1.09297,69404
2009-05-28,1.09297,1.0954,1.08026,1.08391,69860
2009-05-29,1.08391,1.086,1.06558,1.06737,72523
2009-06-01,1.06737,1.07245,1.0618,1.06991,66424
2009-06-02,1.06991,1.07443,1.05906,1.0615,68451
2009-06-03,1.0615,1.07461,1.0602,1.06978,81714
2009-06-04,1.06978,1.07674,1.0641,1.06883,75499
2009-06-05,1.06883,1.0907,1.06632,1.08613,71332
2009-06-08,1.08613,1.09863,1.08347,1.09126,69367
2009-06-09,1.09126,1.09533,1.0762,1.07836,69818
2009-06-10,1.07836,1.0858,1.07198,1.08027,77310
2009-06-11,1.08027,1.08405,1.06494,1.0701,68242
2009-06-12,1.0701,1.08474,1.06866,1.0805,67701
2009-06-15,1.0805,1.095,1.07822,1.09068,63936
2009-06-16,1.09068,1.09569,1.08221,1.08832,71478
2009-06-17,1.08832,1.09245,1.07635,1.07965,74269
2009-06-18,1.07965,1.0898,1.07616,1.08612,65999
2009-06-19,1.08612,1.08933,1.07644,1.08052,48258
2009-06-22,1.08052,1.08967,1.079,1.08577,56178
2009-06-23,1.08577,1.08819,1.06418,1.0666,62879
2009-06-24,1.0666,1.10225,1.0632,1.09767,75407
2009-06-25,1.09767,1.10184,1.0921,1.09378,63704
2009-06-26,1.09378,1.0947,1.07958,1.08135,56101
2009-06-29,1.08135,1.09125,1.08085,1.08202,48279
2009-06-30,1.08202,1.089,1.07781,1.08608,52491
2009-07-01,1.08608,1.08855,1.07058,1.0748,55714
2009-07-02,1.0748,1.08632,1.07405,1.08416,62421
2009-07-03,1.08416,1.09007,1.08295,1.08673,30718
2009-07-06,1.08673,1.09558,1.08373,1.08424,52005
2009-07-07,1.08424,1.09147,1.08007,1.08909,57480
2009-07-08,1.08909,1.09427,1.0876,1.08995,60587
2009-07-09,1.08995,1.09161,1.07508,1.07825,60774
2009-07-10,1.07825,1.0924,1.0778,1.08477,63060
2009-07-13,1.08477,1.089,1.08078,1.08275,61237
2009-07-14,1.08275,1.09388,1.0806,1.08849,70604
2009-07-15,1.08849,1.08925,1.07222,1.07416,60272
2009-07-16,1.07416,1.07907,1.07023,1.07273,61957
2009-07-17,1.07273,1.08177,1.07258,1.0768,56164
2009-07-20,1.0768,1.07712,1.0656,1.06778,52951
2009-07-21,1.06778,1.07165,1.06227,1.06562,54471
2009-07-22,1.06562,1.07149,1.06305,1.06547,55270
2009-07-23,1.06547,1.07727,1.0633,1.07488,61297
2009-07-24,1.07488,1.07619,1.06734,1.07096,45885
2009-07-27,1.07096,1.07416,1.06537,1.07066,44934
2009-07-28,1.07066,1.0797,1.06575,1.07518,55203
2009-07-29,1.07518,1.09079,1.07306,1.08686,63631
2009-07-30,1.08686,1.09341,1.08414,1.08723,62322
2009-07-31,1.08723,1.08912,1.0659,1.06861,62958
2009-08-03,1.06861,1.0733,1.05625,1.05913,76932
2009-08-04,1.05913,1.0646,1.05766,1.05974,66632
2009-08-05,1.05974,1.06595,1.05847,1.06171,62373
2009-08-06,1.06171,1.06797,1.0603,1.06535,60533
2009-08-07,1.06535,1.08448,1.05807,1.08221,60026
2009-08-10,1.08221,1.08841,1.07971,1.08518,59360
2009-08-11,1.08518,1.08645,1.07902,1.08164,59695
2009-08-12,1.08164,1.08465,1.07321,1.07787,77599
2009-08-13,1.07787,1.07905,1.06749,1.0697,71486
2009-08-14,1.0697,1.07521,1.06711,1.07313,58088
2009-08-17,1.07313,1.08343,1.07268,1.07774,57332
2009-08-18,1.07774,1.08022,1.0742,1.07541,54192
2009-08-19,1.07541,1.0781,1.06235,1.06583,58533
2009-08-20,1.06583,1.0685,1.06191,1.06277,47517
2009-08-21,1.06277,1.06559,1.05529,1.05715,56681
2009-08-24,1.05715,1.06301,1.05629,1.06115,52102
2009-08-25,1.06115,1.0641,1.05651,1.06136,62486
2009-08-26,1.06136,1.07159,1.05801,1.06769,62507
2009-08-27,1.06769,1.07042,1.05284,1.05929,62988
2009-08-28,1.05929,1.06182,1.054,1.0597,57208
2009-08-31,1.0597,1.06359,1.05555,1.0588,50552
2009-09-01,1.0588,1.07066,1.05436,1.0652,69792
2009-09-02,1.0652,1.06868,1.05808,1.06062,69224
2009-09-03,1.06062,1.06361,1.05456,1.06239,62268
2009-09-04,1.06239,1.06989,1.05779,1.06038,58840
2009-09-07,1.06038,1.06089,1.05555,1.05976,31760
2009-09-08,1.05976,1.06025,1.0432,1.04717,68481
2009-09-09,1.04717,1.04891,1.03836,1.04096,63345
2009-09-10,1.04096,1.04642,1.03593,1.03825,66517
2009-09-11,1.03825,1.0399,1.03395,1.03715,62004
2009-09-14,1.03715,1.0423,1.03277,1.03443,63838
2009-09-15,1.03443,1.04188,1.03227,1.03466,65117
2009-09-16,1.03466,1.03687,1.0297,1.03175,64756
2009-09-17,1.03175,1.03579,1.0275,1.02813,64427
2009-09-18,1.02813,1.0347,1.0276,1.03035,52091
2009-09-21,1.02954,1.03891,1.02905,1.03201,58983
2009-09-22,1.03201,1.03274,1.02153,1.02381,56915
2009-09-23,1.02381,1.0275,1.0179,1.02663,67460
2009-09-24,1.02663,1.03238,1.02087,1.02938,75911
2009-09-25,1.02938,1.03421,1.02434,1.02936,75856
2009-09-28,1.02661,1.03749,1.02505,1.03221,57891
2009-09-29,1.03221,1.04052,1.03129,1.03591,73558
2009-09-30,1.03591,1.04493,1.0283,1.03607,79258
2009-10-01,1.03607,1.04528,1.03376,1.0404,75957
2009-10-02,1.0404,1.04369,1.03097,1.03541,73874
2009-10-05,1.03541,1.03578,1.03065,1.03193,53479
2009-10-06,1.03193,1.03242,1.02367,1.02666,61177
2009-10-07,1.02666,1.03593,1.02581,1.03265,65765
2009-10-08,1.03265,1.0334,1.02302,1.02556,66865
2009-10-09,1.02556,1.03529,1.02556,1.03231,63072
2009-10-12,1.03231,1.0354,1.02329,1.02671,46992
2009-10-13,1.02671,1.02778,1.0193,1.02142,64683
2009-10-14,1.02142,1.02275,1.01283,1.0144,67143
